-16, 3, 21, 3602
-15, 35, -7, 7202
-21, -3, 25, 10803
-24, 20, -5, 14403
-17, 0, 17, 18003
-23, -19, -54, 21603
-28, -40, 24, 25202
-11, -8, -35, 28803
-18, 32, 33, 32403
-4, -14, 14, 36002
-34, 32, 0, 39602
-3, -20, -15, 43203
-2, 15, -2, 46802
3, -10, -10, 50403
-7, 26, -3, 54003
-10, 8, -17, 57603
-16, 7, 7, 61203
0, -22, 2, 64802
-35, -2, -11, 68402
4, -18, 24, 72003
3, 0, 9, 75603
0, -8, -1, 79203
-29, 18, 9, 82802
2, 9, 2, 86402
-13, -30, 22, 90003
-20, -14, 3, 93602
-9, -16, 17, 97202
-29, -40, 21, 100802
0, -5, -22, 104403
-17, 10, 15, 108002
-11, -25, -22, 111603
3, 4, 9, 115203
-15, -10, 22, 118802
-15, -9, 16, 122402
-16, 10, -1, 126003
-30, 49, 9, 129603
14, -22, 10, 133203
-26, -8, 2, 136803
-21, 34, -15, 140403
-6, -20, 39, 144003
11, 7, 23, 147603
-5, 27, 16, 151202
-22, 9, -16, 154803
-18, -28, 4, 158402
-18, 33, -30, 162003
11, -19, -6, 165603
3, 12, -13, 169202
7, 10, -31, 172803
-25, -30, 19, 176402
-7, -16, 0, 180003
-15, 10, 37, 183603
-6, 22, 12, 187203
3, -25, 37, 190803
-29, 17, 7, 194403
-3, 29, -20, 198003
-17, 48, -14, 201602
-18, 35, 8, 205203
-13, -20, 1, 208803
-21, -18, 6, 212402
-18, 8, 19, 216003
-9, -22, 17, 219603
-23, 9, 1, 223203
-12, 13, -28, 226802
2, 46, -8, 230402
-20, 23, -16, 234002
-32, -25, 9, 237602
-24, -20, -7, 241203
0, -5, -4, 244802
-8, -5, -10, 248403
-21, 1, -11, 252003
-14, -3, 6, 255603
-1, 24, 0, 259203
8, 17, -17, 262802
-28, 14, 31, 266403
-21, -19, 20, 270003
-2, 12, -24, 273603
-20, -3, 12, 277203
1, 5, -17, 280803
-8, 9, 4, 284403
-7, 0, 9, 288003
-9, 21, -8, 291603
1, 1, -14, 295203
-19, 6, -2, 298803
-26, 14, -6, 302402
-16, 18, -13, 306003
-14, -15, -16, 309602
12, -21, 5, 313202
-16, 13, 1, 316803
-22, 6, -11, 320402
2, 20, -9, 324002
-2, -5, 16, 327603
-10, 21, 0, 331203
-6, 32, 6, 334803
-1, 23, 16, 338403
10, -1, 23, 342002
-8, -7, 36, 345603
-16, -21, -13, 349203
-18, 5, 2, 352803
-19, -4, 1, 356402
-2, -35, -15, 360003
-18, -28, -2, 363603
-1, -10, -26, 367202
-3, 39, -20, 370803
-35, 20, -1, 374403
-16, -3, 17, 378002
-29, 27, -14, 381603
0, 15, -16, 385203
-2, 31, 2, 388803
3, -41, 0, 392403
2, -16, -9, 396003
-5, 20, 12, 399602
-7, -3, 9, 403203
-12, 8, 20, 406802
-22, -8, -1, 410402
-1, 24, 11, 414003
-14, -1, -17, 417603
-11, 6, 19, 421202
-34, 9, -35, 424803
