-368, -393, -60
-323, -312, 106
-317, -194, 205
-324, -108, 359
-354, -23, 446
-362, 92, 458
-378, 207, 402
-377, 269, 264
-390, 277, 86
-424, 246, -90
-463, 205, -289
-508, 197, -489
-529, 141, -530
-576, 107, -564
-604, 68, -569
-656, 11, -496
-682, -28, -458
-748, -29, -387
-810, -21, -312
-871, -18, -261
-925, -36, -194
-942, -82, -151
-961, -125, -192
-937, -130, -279
-923, -143, -309
-920, -108, -357
-933, -98, -335
-943, -93, -318
-938, -50, -293
-945, -9, -237
-947, 17, -189
-979, 26, -125
-987, 37, -58
-1006, 29, 14
-1009, 13, 92
-1007, -56, 153
-996, -103, 167
-968, -179, 137
-929, -229, 70
-875, -245, -24
-857, -268, -86
-822, -311, -191
-794, -390, -235
-719, -485, -295
-631, -573, -350
-505, -630, -370
-379, -674, -385
-236, -675, -385
-96, -687, -353
51, -708, -304
229, -710, -262
391, -691, -168
557, -635, -129
686, -548, -90
795, -442, -88
860, -309, -75
886, -138, -72
874, 23, -62
877, 134, -43
849, 254, -31
789, 372, -17
729, 497, -11
634, 615, -20
505, 717, -39
370, 809, -45
288, 872, -56
277, 874, -64
293, 852, -62
289, 770, -88
295, 619, -107
265, 443, -121
189, 269, -138
116, 95, -105
74, -74, -54
32, -202, 11
-50, -329, 82
-165, -392, 169
-301, -450, 299
-436, -390, 418
-545, -325, 531
-616, -227, 626
-627, -150, 707
-632, -106, 761
-620, -102, 772
-575, -141, 745
-517, -226, 680
-468, -344, 606
-400, -451, 482
-339, -567, 414
-296, -676, 342
-209, -802, 270
-130, -898, 204
3, -946, 107
127, -942, 16
210, -940, -73
258, -909, -102
284, -903, -79
255, -889, -11
178, -863, 30
79, -777, 56
-49, -640, 59
-158, -494, 55
-272, -340, 57
-367, -200, 40
-441, -85, 37
-514, 38, -32
-571, 148, -147
-589, 212, -295
-553, 196, -425
-458, 125, -492
-321, 20, -507
-203, -121, -483
-120, -273, -404
-70, -438, -301
-46, -574, -166
7, -673, 3
60, -738, 191
137, -769, 360
242, -763, 472
339, -741, 507
386, -706, 482
408, -657, 404
396, -610, 244
337, -552, 126
245, -481, 15
134, -440, -62
19, -413, -125
-98, -372, -138
-284, -322, -117
-483, -261, -107
-621, -163, -30
-590, -94, 141
-391, -58, 173
-205, -8, 82
8, 26, 12
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
16, 29, 13
