0, -1, 0, 47763
0, -6, 0, 47784
0, -3, 0, 47805
0, -2, 0, 47826
0, 2, 0, 47847
0, 3, 0, 47868
0, 3, 0, 47889
0, 0, 0, 47910
0, -1, 0, 47931
0, 0, 0, 47953
0, 0, 0, 47974
0, 1, 0, 47993
0, 1, 0, 48013
0, 0, 0, 48033
0, -1, 0, 48053
0, 0, 0, 48074
0, 2, 0, 48094
1, 2, 0, 48114
2, 2, 0, 48134
2, 2, 0, 48154
1, 3, 0, 48174
0, 2, 0, 48193
0, 1, 0, 48213
3, 2, 0, 48234
4, 2, 0, 48254
5, 2, 0, 48274
6, 0, 0, 48294
7, -1, 0, 48314
9, 0, 0, 48334
8, 0, 0, 48354
11, 0, 0, 48374
13, -2, 1, 48394
13, -5, 1, 48413
12, -6, 1, 48434
7, -9, 0, 48454
12, -2, 1, 48474
10, -5, 0, 48494
13, -6, 1, 48514
14, -5, 1, 48534
16, -6, 1, 48554
18, -3, 1, 48574
12, -10, 0, 48594
11, -12, 0, 48614
15, -7, 0, 48634
9, -13, 0, 48654
12, -12, 0, 48674
17, -14, 1, 48694
16, -20, 1, 48714
12, -22, 0, 48734
17, -12, 0, 48754
12, -22, 0, 48774
11, -22, 0, 48793
9, -15, 0, 48813
10, -11, 1, 48833
15, -4, 0, 48853
16, -2, 0, 48873
16, -2, 0, 48894
16, 0, 0, 48913
12, -1, 0, 48934
12, 0, 0, 48954
13, 0, 0, 48973
11, -2, 0, 48994
14, 1, 0, 49014
17, 3, 0, 49033
14, 4, 0, 49054
16, 10, 0, 49074
18, 22, 0, 49094
17, 10, 0, 49114
18, -10, 0, 49134
16, -20, 0, 49153
9, -17, 2, 49174
6, 0, 0, 49193
4, 0, 0, 49213
8, 0, 0, 49234
12, -2, 0, 49254
12, 0, 0, 49273
9, 1, 0, 49294
7, 0, 0, 49314
5, 0, 0, 49333
9, 0, 0, 49354
17, 1, 0, 49373
17, 1, 0, 49393
14, 0, 0, 49413
6, -1, 0, 49433
5, -2, 0, 49453
9, -2, 0, 49474
11, -1, 0, 49493
11, -1, 0, 49514
10, 4, 0, 49533
7, 6, 0, 49554
