-967, -390, -222
-933, -422, -160
-944, -482, -113
-899, -507, -198
-901, -483, -197
-871, -460, -127
-902, -510, -21
-912, -500, 17
-833, -555, -27
-886, -660, -126
-869, -644, -3
-813, -551, 96
-808, -486, 265
-724, -587, 104
-800, -619, 78
-779, -630, 150
-765, -620, 274
-760, -600, 386
-866, -630, 599
-860, -558, 516
-722, -549, 237
-660, -450, 305
-703, -430, 539
-735, -414, 580
-813, -462, 719
-822, -422, 802
-704, -375, 552
-645, -269, 538
-661, -194, 691
-714, -182, 748
-759, -160, 875
-660, -138, 707
-608, -108, 648
-624, -30, 722
-643, 66, 764
-687, 101, 859
-667, 169, 777
-631, 106, 660
-602, 158, 673
-647, 325, 721
-689, 333, 781
-687, 362, 708
-644, 355, 523
-635, 393, 471
-685, 509, 553
-727, 526, 560
-738, 474, 599
-711, 507, 438
-638, 579, 254
-682, 701, 338
-774, 730, 437
-727, 626, 303
-610, 527, 204
-624, 630, 38
-678, 728, 123
-784, 747, 91
-780, 772, 110
-639, 659, -58
-584, 647, -83
-698, 675, -87
-780, 718, -63
-710, 682, -141
-604, 620, -231
-603, 596, -300
-731, 619, -442
-758, 562, -363
-622, 570, -324
-640, 564, -315
-579, 455, -444
-673, 476, -663
-733, 356, -736
-763, 405, -419
-698, 344, -557
-629, 230, -765
-651, 263, -752
-674, 229, -763
-741, 184, -682
-610, 133, -700
-757, 105, -725
-754, 58, -649
-629, 70, -667
-605, -133, -830
-718, 65, -630
-820, -70, -624
-687, -85, -702
-750, -222, -728
-843, -116, -656
-868, -232, -587
-725, -279, -577
-824, -296, -584
-787, -268, -640
-788, -361, -607
-747, -428, -568
-808, -427, -481
-791, -451, -429
-828, -466, -478
-701, -546, -464
-715, -508, -395
-834, -597, -197
-819, -708, -217
-808, -688, -370
-656, -641, -389
-633, -615, -340
-944, -746, -91
-838, -787, 82
-697, -775, -108
-635, -750, -134
-659, -785, -47
-645, -751, -3
-655, -720, 182
-569, -721, 287
-725, -720, 272
-724, -768, 204
-630, -765, 112
-581, -760, 380
-546, -759, 439
-598, -815, 561
-670, -829, 620
-585, -629, 551
-583, -582, 467
-555, -512, 576
-524, -432, 733
-603, -521, 735
-572, -393, 706
-581, -305, 703
-639, -265, 797
-630, -178, 790
-623, -117, 940
-594, -130, 896
-531, -102, 809
-534, 8, 860
-526, 138, 866
-547, 198, 865
-497, 164, 895
-455, 129, 819
-453, 186, 830
-426, 300, 833
-449, 369, 809
-478, 381, 821
-487, 364, 796
-468, 370, 803
-417, 398, 708
-403, 456, 664
-484, 510, 671
-554, 560, 765
-542, 509, 731
-471, 477, 598
-465, 563, 506
-479, 613, 475
-534, 631, 555
-559, 666, 596
-547, 651, 555
-510, 680, 425
-376, 740, 263
-511, 688, 369
-538, 699, 418
-495, 760, 321
-500, 760, 276
-482, 780, 181
-475, 844, 119
-501, 772, 187
-545, 820, 179
-525, 834, 130
-509, 774, 17
-502, 743, -68
-561, 797, 14
-495, 826, 37
-603, 830, -76
-631, 716, -193
-537, 658, -242
-567, 776, -125
-673, 881, -85
-618, 794, -198
-544, 691, -382
-562, 651, -330
-564, 635, -296
-637, 629, -396
-649, 622, -454
-635, 633, -507
-604, 604, -423
-688, 542, -446
-655, 505, -482
-653, 506, -585
-699, 463, -606
-710, 396, -575
-740, 355, -509
-742, 303, -521
-706, 289, -567
-842, 218, -734
-831, 203, -704
-739, 135, -648
-694, 71, -611
-684, 45, -656
-783, -40, -692
-834, -55, -773
-704, -63, -757
-714, -143, -646
-642, -178, -662
-723, -279, -661
-701, -211, -702
-687, -275, -661
-684, -326, -681
-657, -312, -649
-705, -409, -663
-704, -453, -683
-691, -502, -676
-677, -489, -519
-703, -578, -460
-793, -683, -478
-718, -525, -496
-597, -517, -538
-580, -662, -506
-687, -779, -359
-717, -773, -224
-604, -738, -194
-609, -766, -284
-627, -866, -274
-611, -906, -161
-562, -853, -99
-523, -803, -50
-557, -816, -65
-554, -888, 112
-606, -979, 159
-458, -968, 100
-394, -909, 136
-437, -840, 184
-435, -788, 310
-515, -967, 476
-496, -935, 516
-416, -783, 461
-426, -717, 495
-420, -643, 545
-443, -617, 684
-481, -661, 754
-408, -635, 667
-447, -605, 737
-416, -511, 684
-367, -520, 727
-458, -466, 911
-367, -450, 884
-387, -407, 866
-384, -326, 816
-382, -251, 833
-391, -224, 806
-391, -158, 986
-328, -158, 978
-266, -137, 948
-268, -60, 999
-265, 4, 960
-264, 44, 972
-300, 95, 1024
-302, 101, 981
-211, 54, 884
-263, 124, 960
-288, 199, 960
-265, 220, 905
-281, 248, 915
-199, 201, 902
-328, 275, 887
-265, 337, 857
-310, 379, 858
-308, 339, 806
-314, 315, 844
-340, 361, 885
-334, 467, 915
-310, 437, 769
-310, 453, 703
-322, 404, 731
-344, 515, 875
-327, 615, 781
-297, 596, 792
-262, 463, 584
-269, 512, 647
-378, 577, 718
-356, 610, 754
-335, 664, 693
-277, 645, 536
-397, 507, 588
-444, 622, 565
-472, 684, 548
-480, 734, 595
-459, 771, 548
-404, 738, 442
-362, 698, 391
-422, 712, 379
-439, 765, 380
-508, 923, 436
-455, 976, 391
-373, 820, 264
-335, 711, 183
-333, 764, 173
-427, 854, 203
-445, 901, 170
-486, 841, 72
-293, 848, 67
-400, 828, 35
-406, 909, -18
-474, 956, -124
-402, 853, -122
-401, 872, -70
-413, 825, -185
-395, 850, -282
-382, 852, -277
-340, 806, -279
-358, 795, -281
-418, 834, -283
-396, 827, -377
-334, 770, -420
-302, 734, -446
-343, 799, -441
-377, 786, -479
-373, 793, -461
-341, 755, -455
-332, 726, -514
-353, 736, -550
-312, 760, -539
-380, 641, -714
-306, 661, -410
-321, 678, -582
-337, 664, -688
-360, 667, -740
-330, 613, -699
-271, 624, -710
-310, 550, -597
-304, 499, -860
-257, 501, -798
-188, 640, -706
-294, 646, -778
-300, 456, -831
-195, 349, -812
-200, 387, -819
-221, 493, -877
-330, 535, -869
-256, 347, -949
-148, 322, -832
-116, 291, -887
-259, 342, -953
-300, 206, -1045
-142, 198, -923
-102, 236, -910
-136, 130, -921
-252, 37, -1105
-316, 26, -1041
-138, 55, -873
-216, -14, -969
-304, -104, -1088
-143, -152, -995
-100, -182, -947
-266, -201, -1033
31, -364, -970
-54, -370, -996
-79, -418, -905
-137, -402, -792
-28, -477, -846
43, -502, -1061
-15, -470, -924
-41, -602, -944
-32, -513, -790
-68, -534, -791
-178, -598, -928
-223, -665, -760
53, -712, -1280
17, -583, -808
-159, -704, -831
-177, -777, -700
-140, -751, -639
-140, -737, -656
-81, -769, -654
-153, -887, -632
-181, -975, -564
-178, -941, -486
-67, -784, -511
-42, -838, -471
-111, -921, -455
-215, -1038, -426
-132, -961, -398
-100, -1017, -349
-101, -1003, -284
-100, -898, -242
-136, -924, -304
-215, -1037, -182
-196, -1094, -130
-216, -1074, -57
-204, -966, 6
92, -754, -65
-181, -939, 37
-319, -1115, 103
-326, -1083, 201
-159, -912, 238
-163, -860, 250
-254, -882, 320
-394, -1066, 386
-385, -981, 428
-277, -933, 412
-229, -888, 420
-311, -813, 514
-281, -816, 530
-363, -907, 562
-445, -962, 532
-568, -822, 706
-468, -642, 653
-289, -1076, 688
52, -782, 399
-237, -648, 743
-440, -737, 796
-408, -687, 819
-382, -817, 738
-421, -667, 598
-66, -809, 468
173, -493, 783
-269, -492, 981
-359, -438, 970
-208, -675, 903
-128, -868, 603
-213, -743, 642
11, -411, 831
-263, -536, 945
-233, -538, 867
-233, -561, 759
-207, -438, 860
-351, -677, 736
-209, -348, 969
-210, -262, 889
-166, -343, 953
-177, -427, 803
-117, -340, 873
-215, -331, 1079
-133, -124, 1044
-307, -503, 760
-100, -97, 840
-155, -70, 920
-89, -169, 946
-103, -214, 994
-109, -184, 989
-143, -146, 1039
-101, -94, 977
-51, -26, 917
-138, -41, 1030
-149, -13, 1093
-152, -44, 1054
-109, -40, 973
-89, -89, 927
-82, -18, 885
-148, 52, 1048
-136, -8, 1079
-178, -59, 1077
-146, -40, 965
-121, 14, 927
-154, 46, 941
-157, -6, 1027
-195, -1, 1028
-199, 27, 1013
-192, 120, 958
-273, 195, 888
-275, 86, 927
-177, 81, 972
-214, 141, 1003
-121, 233, 961
-20, 284, 953
-66, 148, 891
-170, 183, 859
-195, 213, 929
-207, 287, 980
-127, 229, 1006
37, 179, 928
3, 207, 911
-62, 261, 978
-144, 307, 1016
-126, 346, 896
-33, 384, 862
12, 379, 826
-20, 368, 745
-55, 460, 864
-118, 487, 913
-199, 555, 930
-141, 468, 910
-26, 466, 695
-139, 534, 716
-96, 551, 838
-19, 758, 737
-153, 868, 733
-61, 565, 573
11, 675, 495
-102, 746, 543
-151, 843, 670
-178, 902, 718
-157, 877, 585
-26, 782, 268
-43, 751, 292
-131, 791, 400
-80, 860, 500
-55, 954, 307
-36, 933, 71
17, 890, 124
-50, 886, 312
-61, 930, 309
-32, 949, 167
101, 920, -76
79, 823, -47
-307, 1007, 198
-92, 1025, 163
221, 838, -327
112, 1005, -258
97, 1067, 180
-33, 1106, 102
45, 692, 101
190, 940, -279
245, 533, -146
162, 697, -127
62, 1038, 15
102, 990, -142
207, 835, -270
241, 720, -121
292, 864, -175
290, 956, -220
157, 973, -250
182, 896, -240
262, 851, -341
271, 839, -370
172, 982, -193
180, 932, -264
263, 834, -363
352, 867, -293
337, 791, -473
245, 782, -445
280, 811, -373
277, 823, -373
272, 821, -427
377, 796, -500
405, 799, -531
355, 788, -487
376, 737, -453
378, 735, -461
403, 658, -525
458, 736, -539
443, 682, -588
477, 612, -541
508, 683, -523
506, 600, -554
484, 597, -584
522, 600, -558
607, 608, -580
587, 602, -591
561, 545, -516
568, 511, -480
568, 492, -575
620, 529, -531
656, 545, -528
620, 552, -466
630, 477, -476
677, 478, -457
671, 518, -339
859, 450, -376
646, 525, -430
754, 490, -439
768, 528, -428
853, 454, -375
667, 631, -215
697, 398, -350
784, 476, -309
785, 409, -244
852, 481, -273
766, 515, -258
788, 473, -130
778, 482, -179
746, 506, -150
813, 576, -69
965, 444, 74
733, 403, 27
788, 531, 82
781, 561, 28
866, 431, -33
897, 535, 30
756, 337, -39
747, 428, 67
671, 610, 141
729, 693, 144
789, 654, 140
687, 518, 134
604, 453, 113
425, 661, 495
676, 786, 344
805, 647, 217
741, 707, 313
467, 404, 429
431, 668, 510
465, 743, 492
500, 684, 474
646, 627, 311
474, 670, 532
366, 662, 593
413, 608, 515
429, 605, 461
562, 752, 485
423, 754, 575
346, 722, 645
435, 605, 480
220, 656, 522
241, 750, 671
184, 695, 513
91, 739, 549
78, 694, 559
44, 672, 575
70, 727, 610
96, 786, 615
167, 739, 663
175, 616, 656
162, 605, 727
36, 608, 615
-31, 714, 646
89, 692, 763
412, 467, 521
510, 350, 958
166, 543, 902
131, 534, 796
212, 365, 823
135, 433, 730
313, 216, 932
334, 214, 808
134, 257, 854
97, 219, 816
-26, 231, 971
-83, 350, 960
106, 407, 562
-34, -82, 545
135, -224, 698
-51, -985, 1268
-371, 259, 833
-104, 326, 689
-142, 81, 842
-13, 56, 892
26, 54, 903
-62, 116, 1032
-339, 94, 1214
-131, 144, 1035
65, 28, 842
-140, -27, 987
-131, 98, 942
-167, -50, 997
-192, 27, 1067
-119, 29, 949
-117, 97, 909
-139, 145, 926
-162, 41, 938
-112, 87, 1006
-124, -58, 1095
-98, -15, 1066
-80, -28, 1036
-62, 7, 895
-62, -7, 893
-30, -102, 973
-65, -231, 831
40, 66, 1104
165, 179, 907
115, -31, 950
79, -9, 948
90, 114, 963
140, 97, 1007
200, 22, 982
171, -110, 1056
222, -16, 950
200, -32, 973
92, 66, 1010
175, 68, 962
397, 114, 924
384, 64, 1017
513, 50, 850
463, 20, 896
143, 55, 921
256, -46, 908
526, 24, 806
616, 150, 636
667, 133, 491
792, 292, 540
780, 177, 822
572, -111, 964
679, -29, 533
754, -6, 346
686, 140, 673
742, 185, 720
804, 72, 662
727, -36, 447
768, -17, 334
781, 157, 441
858, 280, 406
962, 320, 334
812, 301, 322
754, 401, 255
847, 42, 159
823, 374, -483
1201, 312, -477
1012, 147, -370
769, 380, -107
718, 492, 35
843, 390, -84
864, 268, -304
809, 235, -437
975, 433, -495
916, 587, -385
773, 394, -261
447, 310, -27
793, 504, -329
684, 577, -290
513, 696, -306
617, 601, -584
474, 598, -595
420, 705, -837
418, 732, -901
387, 583, -450
374, 671, -400
288, 699, -740
206, 657, -853
116, 642, -672
160, 855, -650
127, 538, -510
-260, 508, -1202
152, 661, -999
-42, 967, -785
35, 443, -746
-237, 388, -466
20, 959, -429
-132, 651, -673
-195, 542, -656
-236, 605, -745
-563, 941, -469
-293, 718, -601
-335, 554, -613
-407, 545, -725
-431, 622, -922
-489, 693, -719
-644, 672, -239
-498, 549, -435
-463, 530, -528
-472, 381, -757
-650, 464, -595
-606, 430, -402
-868, 503, 888
-408, 740, -528
-752, 1120, 17
-767, 555, -559
-837, 475, -588
-623, 461, -517
-614, 751, -218
-694, 862, -245
-795, 686, -346
-876, 410, -230
-718, 516, -448
-645, 768, -50
-565, 863, 186
-567, 982, 267
-568, 1097, 74
-481, 845, 15
-626, 645, 5
-678, 632, 37
-424, 578, 230
-249, 878, 393
-191, 1209, 477
-216, 1149, 420
-156, 907, 149
-269, 540, 321
-143, 793, 403
-90, 948, 545
-35, 953, 575
-60, 803, 387
-71, 608, 413
162, 881, 359
-35, 734, 798
69, 745, 613
153, 561, 472
179, 445, 591
361, 521, 541
134, 670, 704
60, 786, 717
244, 725, 513
642, 756, 475
556, 340, 563
267, 624, 717
42, 794, 764
143, 805, 659
375, 630, 614
544, 436, 563
433, 666, 714
155, 706, 769
344, 416, 595
251, 479, 574
463, 495, 673
-144, 626, 1014
29, 326, 752
288, 362, 577
336, 586, 796
-234, 458, 1171
-434, 354, 1174
-693, 71, 932
36, 190, 508
-187, 409, 969
-304, 655, 1358
-221, 305, 998
-154, 35, 609
-74, 225, 731
-372, 94, 1145
-585, -150, 974
-399, -133, 962
-157, -225, 894
-274, 138, 894
-664, 163, 857
-699, 39, 767
-573, -314, 845
-454, -315, 690
-539, -328, 736
-665, -341, 641
-778, -174, 802
-788, -445, 1007
-605, -347, 802
-698, -444, 764
-625, -404, 543
-517, -338, 586
-737, -286, 655
-815, -231, 697
-834, -173, 620
-688, -163, 571
-642, -146, 655
-595, -101, 624
-863, 73, 753
-867, 99, 739
-676, 133, 641
-557, 139, 575
-702, 246, 638
-820, 315, 768
-733, 317, 772
-525, 283, 654
-654, 419, 650
-555, 476, 593
-453, 556, 664
-343, 557, 767
-284, 560, 750
-408, 638, 722
-461, 667, 743
-252, 604, 721
-42, 568, 649
-39, 611, 501
-161, 758, 794
-143, 744, 828
-100, 564, 905
52, 442, 799
80, 455, 713
116, 406, 695
142, 421, 843
246, 171, 1092
168, 156, 975
185, 127, 959
204, 133, 821
281, -27, 726
435, -124, 815
546, -191, 946
440, -32, 900
323, -37, 919
44, -183, 943
-212, -119, 1034
-258, 35, 913
-327, -295, 1084
-402, -412, 846
-442, -308, 810
-516, -156, 848
-828, -161, 954
-751, -53, 865
-647, 38, 724
-673, -37, 639
-793, -94, 587
-873, 36, 528
-924, 114, 565
-890, 101, 619
-822, 203, 555
-840, 287, 617
-862, 407, 721
-884, 571, 464
-707, 664, 406
-572, 577, 382
-395, 613, 511
-528, 759, 694
-628, 1151, 493
-263, 1121, 343
-196, 671, 476
-122, 528, 394
84, 558, 431
57, 748, 449
157, 740, 481
330, 510, 393
344, 794, 255
445, 649, 541
399, 591, 369
479, 596, 418
711, 668, 165
706, 643, 158
786, 413, 187
725, 373, 92
706, 479, 130
886, 684, 72
799, 662, 31
786, 415, -24
898, 142, 111
875, 312, -249
1008, 495, -332
710, 740, 365
680, 557, 151
893, -1, -85
1093, -244, -396
1077, 167, -284
955, 529, -3
893, 322, 142
827, 80, 324
693, -47, 457
731, -135, -187
1087, -186, -257
1126, -44, -155
977, 66, 191
937, -1, 368
795, 96, 92
847, 220, -237
965, -111, 13
1181, -429, 2
830, -39, 1168
722, 155, 373
674, -81, 360
891, -497, 780
981, -289, 515
937, -359, 446
744, -152, 913
687, -190, 636
526, -259, 663
626, -299, 634
581, -341, 874
535, -412, 598
490, -369, 627
430, -278, 797
265, -148, 769
239, -205, 773
114, -106, 1077
136, -354, 1106
-22, -302, 1025
-65, -278, 1170
-98, -76, 1231
-147, -153, 771
-187, -306, 792
-234, -296, 866
-348, -192, 911
-473, -149, 980
-465, -166, 909
-574, -165, 944
-662, -86, 734
-698, 132, 551
-672, -110, 346
-1069, 108, 664
-1128, -240, 771
-874, -337, 439
-927, 39, 271
-1107, -34, 310
-1065, 107, 239
-990, 42, 178
-917, 4, 112
-933, -71, 88
-975, -7, -29
-841, 144, -132
-904, 75, -140
-1019, 195, -147
-1085, 315, -184
-925, 403, -259
-519, 152, -385
-673, 166, -337
-627, 400, -497
-794, 660, -430
-939, 626, -261
-793, 372, -368
-602, 339, -498
-523, 470, -515
-483, 522, -484
-736, 633, -289
-781, 730, -240
-515, 743, -416
-406, 904, -532
-665, 1141, -366
-527, 941, 123
-408, 870, -67
-441, 719, -309
-495, 1014, 81
-401, 903, 147
-421, 804, 156
-264, 951, 435
-286, 1030, 476
-250, 1031, 573
-273, 920, 477
-241, 567, 322
13, 565, 506
26, 858, 677
98, 850, 760
182, 689, 677
256, 476, 615
318, 356, 518
462, 529, 846
373, 497, 697
363, 165, 470
456, 168, 711
511, 312, 756
431, -20, 716
477, -187, 541
390, -83, 909
209, 50, 1053
-97, 84, 935
-324, -17, 717
-478, 46, 658
-611, 59, 995
-563, -203, 859
-586, -303, 585
-790, -120, 647
-1016, 170, 602
